# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9a51f0, 0x6526bc9ada60, 0x6526bc9a51f0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9a51f0, 0x6526bc9a51f0, 0x6526bc9a51f0 <unfinished ...>
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xffffffed
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0xffffffed
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(32, 0x6526bc9a51f0, 0x78e67001a02c, 0x6526bc9a51f0 <unfinished ...>
4064738 malloc@libc.so.6(32)                                                                                          = 0x6526bc9b7a10
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b7a10
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7900, 32, 7, 0x6526bc9b7a30 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7900, 32, 0xabacadab, 0x6526bc9b7a30)                                   = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... AddValueToSplayTree resumed> )                                                                           = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(40, 32, 112, 0x6526bc9b7a30 <unfinished ...>
4064738 malloc@libc.so.6(40)                                                                                          = 0x6526bc9b7a40
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b7a40
4064738 ConstantString@libMagickCore-7.Q16HDRI.so.10(0x78e67e88b90a, 0, 0x78e67e88b8fd, 0xabacadab <unfinished ...>
4064738 AcquireQuantumMemory@libMagickCore-7.Q16HDRI.so.10(6, 1, 0x78e67e88b90a, 0xabacadab <unfinished ...>
4064738 GetMaxMemoryRequest@libMagickCore-7.Q16HDRI.so.10(6, 1, 6, 1)                                                 = 0x7fffffffffffffff
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(6, 1, 0x7fffffffffffffff, 0x7fffffffffffffff <unfinished ...>
4064738 malloc@libc.so.6(6)                                                                                           = 0x6526bc9b76e0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b76e0
4064738 <... AcquireQuantumMemory resumed> )                                                                          = 0x6526bc9b76e0
4064738 <... ConstantString resumed> )                                                                                = 0x6526bc9b76e0
4064738 AddValueToSplayTree@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7850, 0x6526bc9b76e0, 0x6526bc9b7a40, 0x6526bc9b76e0 <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7900, 0x6526bc9b76e0, 0x6526bc9b7a40, 0x6526bc9b76e0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7900, 0x6526bc9b76e0, 0xabacadab, 0x6526bc9b76e0)                         = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b76e0, 0x6526bc9a51f0, 0x6526bc9b76e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b76e0, 0x6526bc9b76e0, 0x6526bc9b76e0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('6')                                                                                        = '6'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xffffffca
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0xffffffca
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b76e0, 0x6526bc9a51f0, 0x6526bc9b76e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b76e0, 0x6526bc9b76e0, 0x6526bc9b76e0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('6')                                                                                        = '6'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xffffffca
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0xffffffca
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(32, 0x6526bc9b76e0, 0x78e67001a02c, 0x6526bc9b76e0 <unfinished ...>
4064738 malloc@libc.so.6(32)                                                                                          = 0x6526bc9b7a70
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b7a70
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7900, 32, 8, 0x6526bc9b7a90 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7900, 32, 0xabacadab, 0x6526bc9b7a90)                                   = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... AddValueToSplayTree resumed> )                                                                           = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(40, 32, 128, 0x6526bc9b7a90 <unfinished ...>
4064738 malloc@libc.so.6(40)                                                                                          = 0x6526bc9b7aa0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b7aa0
4064738 ConstantString@libMagickCore-7.Q16HDRI.so.10(0x78e67e88b910, 0, 0x78e67e88b8fd, 0xabacadab <unfinished ...>
4064738 AcquireQuantumMemory@libMagickCore-7.Q16HDRI.so.10(7, 1, 0x78e67e88b910, 0xabacadab <unfinished ...>
4064738 GetMaxMemoryRequest@libMagickCore-7.Q16HDRI.so.10(7, 1, 7, 1)                                                 = 0x7fffffffffffffff
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(7, 1, 0x7fffffffffffffff, 0x7fffffffffffffff <unfinished ...>
4064738 malloc@libc.so.6(7)                                                                                           = 0x6526bc9b78e0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9b78e0
4064738 <... AcquireQuantumMemory resumed> )                                                                          = 0x6526bc9b78e0
4064738 <... ConstantString resumed> )                                                                                = 0x6526bc9b78e0
4064738 AddValueToSplayTree@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7850, 0x6526bc9b78e0, 0x6526bc9b7aa0, 0x6526bc9b78e0 <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7900, 0x6526bc9b78e0, 0x6526bc9b7aa0, 0x6526bc9b78e0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7900, 0x6526bc9b78e0, 0xabacadab, 0x6526bc9b78e0)                         = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b76e0, 0x6526bc9b78e0, 0x6526bc9b76e0, 0x6526bc9b78e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b76e0, 0x6526bc9b78e0, 0x6526bc9b78e0, 0x6526bc9b78e0 <unfinished ...>
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 <... LocaleCompare resumed> )                                                                                 = 12
4064738 <... CompareSplayTreeString resumed> )                                                                        = 12
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b78e0, 0x6526bc9a51f0, 0x6526bc9b78e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a51f0, 0x6526bc9b78e0, 0x6526bc9b78e0, 0x6526bc9b78e0 <unfinished ...>
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 tolower@libc.so.6('U')                                                                                        = 'u'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 <... LocaleCompare resumed> )                                                                                 = 12
4064738 <... CompareSplayTreeString resumed> )                                                                        = 12
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9b78e0, 0x6526bc9ada60, 0x6526bc9b78e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9b78e0, 0x6526bc9b78e0, 0x6526bc9b78e0 <unfinished ...>
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffff9
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0xfffffff9
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9b78e0, 0x6526bc9ada60, 0x6526bc9b78e0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9ada60, 0x6526bc9b78e0, 0x6526bc9b78e0, 0x6526bc9b78e0 <unfinished ...>
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
4064738 tolower@libc.so.6('I')                                                                                        = 'i'
4064738 tolower@libc.so.6('B')                                                                                        = 'b'
